id,breed,breed_2,chonky,height,fur,is_kitten,tail_length,cat_face_only,face_smush,tail_fur,eye_colour_right,eye_colour_left,right_ear_size,left_ear_size,fur_type,comments
american wirehair_dhkibtcnvt.jpg,american wirehair,american wirehair,1,1,2,0,2,0,0,1,5,5,4,4,5,
american wirehair_dpfwrtmhqg.jpg,american wirehair,american wirehair,1,1,2,0,2,0,0,1,5,5,4,4,4,
american wirehair_eixltoquxi.jpg,american wirehair,american wirehair,1,0,2,1,2,0,0,1,2,2,3,3,4,
american wirehair_fgxgarfwwl.jpg,american wirehair,american wirehair,1,-1,2,0,-1,0,0,-1,7,7,3,3,4,
american wirehair_fhekpcjntv.jpg,snowshoe,snowshoe,1,-1,2,0,-1,0,0,-1,1,1,3,3,1,Padrão Lynx
american wirehair_gnxihvgwyg.jpg,american wirehair,american wirehair,1,1,2,0,2,0,0,1,7,7,3,3,3,
american wirehair_gptouqsypy.jpg,american wirehair,american wirehair,1,1,2,0,2,0,0,1,7,7,4,4,3,
american wirehair_gtexfbueyy.jpg,american wirehair,american wirehair,-1,-1,2,0,-1,1,0,-1,2,2,4,4,3,
american wirehair_gyfrshbecf.jpg,american wirehair,american wirehair,1,1,2,0,2,0,0,1,5,5,4,4,4,
american wirehair_hlafguknxy.jpg,american wirehair,american wirehair,1,1,2,0,2,0,0,1,5,5,4,4,2,
american wirehair_htdqmlwfto.jpg,american wirehair,american wirehair,1,1,2,0,2,0,0,1,5,5,3,3,2,
american wirehair_kpwuyjrkhq.jpg,american wirehair,american wirehair,1,1,2,0,2,0,0,1,7,7,3,3,2,
american wirehair_mktsswawrj.jpg,american wirehair,american wirehair,-1,-1,2,0,-1,1,0,-1,5,5,4,4,3,
american wirehair_oeqzgodhxi.jpg,american wirehair,american wirehair,1,1,2,0,2,0,0,1,3,3,4,4,3,
american wirehair_pdvrodvmjp.jpg,american wirehair,american wirehair,1,1,2,0,2,0,0,1,5,-1,3,-1,2,
american wirehair_qkhoutyqqw.jpg,american wirehair,american wirehair,1,1,2,0,2,0,0,1,5,5,4,4,2,
american wirehair_ratngdhghe.jpg,american wirehair,american wirehair,1,1,2,0,2,0,0,1,1,5,3,3,4,
american wirehair_rokoafejds.jpg,american wirehair,american wirehair,1,1,2,0,2,0,0,1,5,5,3,3,4,
american wirehair_rxahlkdnts.jpg,american wirehair,american wirehair,1,1,2,0,2,0,0,1,5,5,4,4,3,
american wirehair_snqqlfhdye.jpg,american wirehair,american wirehair,1,1,2,0,2,0,0,1,2,2,3,3,4,
american wirehair_tthircnvsk.jpg,laperm shorthair,laperm shorthair,0,0,2,1,2,0,0,1,2,2,4,4,2,
american wirehair_ubhtdclgls.jpg,american wirehair,american wirehair,0,0,2,1,2,0,0,1,1,1,3,3,3,
american wirehair_valpndrzzr.jpg,american wirehair,american wirehair,1,1,2,0,2,0,0,1,3,3,4,4,2,
american wirehair_wqzodnrdjk.jpg,american wirehair,american wirehair,1,1,2,0,2,0,0,1,3,3,4,4,2,
american wirehair_xnjigswmdd.jpg,american wirehair,american wirehair,1,-1,2,0,-1,0,0,-1,7,7,3,3,4,
american wirehair_zaoybzyycf.jpg,american wirehair,american wirehair,1,-1,2,0,-1,0,0,-1,5,5,3,3,4,
american curl shorthair_jkebyflnkc.jpg,australian mist,australian mist,-1,-1,2,0,-1,1,0,-1,2,-1,4,-1,2,
australian mist_anxepotdwo.jpg,australian mist,australian mist,1,1,2,0,2,0,0,1,2,2,4,4,2,
australian mist_bhjmhkbxzc.jpg,australian mist,australian mist,1,1,2,0,2,0,0,1,2,2,4,4,2,
australian mist_bowekevlfd.jpg,australian mist,australian mist,1,1,2,0,2,0,0,1,2,2,4,4,2,
australian mist_clyjlzpngr.jpg,australian mist,australian mist,1,0,2,1,-1,0,0,1,2,2,4,4,2,
australian mist_cxctijhgbe.jpg,australian mist,australian mist,-1,-1,2,0,-1,1,0,-1,2,2,4,4,2,
australian mist_dcknwmcrqs.jpg,australian mist,australian mist,1,1,2,0,2,0,0,1,5,5,4,4,2,
australian mist_dcsuwfdygz.png,australian mist,australian mist,1,1,2,0,2,0,0,1,2,2,4,4,2,
australian mist_dmefeisjge.jpg,australian mist,australian mist,1,1,2,0,2,0,0,1,2,2,3,3,2,
australian mist_dolahzdrqu.jpg,australian mist,australian mist,1,1,2,0,2,0,0,1,-1,5,4,4,2,
australian mist_eavjuargnq.jpg,australian mist,australian mist,-1,-1,2,0,-1,1,0,-1,2,2,4,4,2,
australian mist_ecxlfxqlgs.jpg,australian mist,australian mist,1,1,2,0,2,0,0,1,2,2,4,4,2,
australian mist_emirqzbkax.jpg,mekong bobtail,mekong bobtail,0,0,2,1,2,0,0,1,1,1,4,4,0,
australian mist_fitxurgrbe.JPG,australian mist,australian mist,1,1,2,0,-1,0,0,1,-1,-1,4,4,2,
australian mist_ggdafdoudd.jpg,australian mist,australian mist,1,1,2,0,2,0,0,1,2,2,4,4,2,
australian mist_ghosmmkaqz.jpg,australian mist,australian mist,1,1,2,0,2,0,0,1,5,5,4,4,2,
australian mist_ikbpkjlslt.jpg,australian mist,australian mist,1,1,2,0,2,0,0,1,5,5,4,4,2,
australian mist_isygustrao.jpg,australian mist,australian mist,1,0,2,1,2,0,0,1,1,1,3,3,2,
australian mist_ktvfoflpmf.jpg,australian mist,australian mist,1,1,2,0,-1,0,0,-1,2,2,3,3,0,
australian mist_kylobegkjy.jpg,australian mist,australian mist,1,1,2,0,2,0,0,1,2,2,4,4,2,
australian mist_lkiqhiwsea.jpg,australian mist,australian mist,0,0,2,1,-1,0,0,1,1,1,4,4,2,
australian mist_nkydbezkuy.JPG,australian mist,australian mist,1,1,2,0,-1,0,0,-1,2,2,4,4,2,
australian mist_nysvgsqpet.jpg,australian mist,australian mist,1,1,2,0,-1,0,-1,-1,-1,-1,-1,-1,2,
australian mist_offqwyznfk.jpg,australian mist,australian mist,1,1,2,0,2,0,0,1,2,2,4,4,2,
australian mist_otzfhlaymo.jpg,australian mist,australian mist,-1,-1,2,0,-1,1,0,-1,3,3,-1,-1,2,
australian mist_pgktovscdd.jpg,australian mist,australian mist,1,1,2,0,2,0,0,1,6,6,4,4,2,
australian mist_pvnkqkopcq.jpg,australian mist,australian mist,1,0,2,1,2,0,0,1,2,2,4,4,2,
australian mist_saqnincuco.jpg,australian mist,australian mist,1,1,2,0,-1,0,0,-1,2,2,3,3,2,
australian mist_tzclvqqdqi.jpg,australian mist,australian mist,1,0,2,1,2,0,0,1,2,2,4,4,2,
australian mist_uhjihxlhsp.jpg,australian mist,australian mist,1,1,2,0,2,0,0,1,2,2,4,4,2,
australian mist_wecqxkllij.jpeg,australian mist,australian mist,1,1,2,0,2,0,0,1,2,2,4,4,2,
australian mist_wnzsqsbagd.jpg,australian mist,australian mist,-1,-1,2,0,-1,1,0,-1,3,3,-1,-1,3,
australian mist_xaxzffghcr.jpg,australian mist,australian mist,1,1,2,0,2,0,0,1,2,2,4,4,2,
australian mist_xykrahvpgc.jpg,australian mist,australian mist,1,1,2,0,2,0,0,1,2,2,3,3,2,
australian mist_ytdiwwndux.jpg,australian mist,australian mist,1,0,2,1,-1,0,0,1,2,2,4,4,2,
australian mist_yzafypogwr.jpg,australian mist,australian mist,1,1,2,0,2,0,0,1,5,5,4,4,0,
balinese_avvjrltveg.jpg,balinese,balinese,2,-1,3,0,-1,0,0,-1,1,-1,3,3,1,
balinese_bkkqwcqqee.jpg,balinese,balinese,1,1,2,0,2,0,0,2,1,1,5,5,1,Padrão Blue Point
balinese_bsaoybzdjg.jpg,balinese,balinese,1,1,3,0,2,0,0,2,1,1,3,3,1,
balinese_enzehhginn.jpg,balinese,balinese,1,1,3,0,-1,0,0,-1,1,1,3,3,1,
balinese_fbqbzapoqr.jpg,balinese,balinese,-1,-1,3,0,-1,1,0,-1,1,1,3,3,0,
balinese_ghjrrwkecv.jpg,balinese,balinese,1,0,3,1,2,0,0,2,5,5,4,4,1,
balinese_gogoypigrr.jpg,balinese,balinese,1,1,2,0,2,0,0,2,1,1,4,4,3,
balinese_gtnbtfieyb.jpg,balinese,balinese,-1,-1,3,0,-1,1,0,-1,1,1,4,4,1,
balinese_hugwzkprfb.jpg,balinese,balinese,-1,-1,3,0,-1,1,0,-1,1,1,4,4,1,Padrão Blue Point
balinese_ieooigjulg.jpeg,balinese,balinese,-1,-1,3,0,-1,1,0,-1,1,1,-1,-1,1,Padrão Blue Point
balinese_iwcdabwjhh.jpg,balinese,balinese,1,1,3,0,2,0,0,2,1,1,4,4,1,Padrão Blue Point
balinese_kzsmycvveu.jpg,balinese,balinese,-1,-1,3,0,-1,1,0,-1,1,1,-1,4,1,Padrão Blue Point
balinese_lxvbskaryh.jpg,balinese,balinese,2,1,3,0,-1,0,0,-1,1,1,3,3,1,
balinese_ogzqhmenxv.jpg,balinese,balinese,2,1,3,0,2,0,0,2,1,1,4,4,1,
balinese_ojyjszjrjt.jpg,balinese,balinese,1,1,2,0,2,0,0,2,1,1,5,5,1,Padrão Red Point
balinese_ouoeyfgfqc.jpg,balinese,balinese,-1,-1,3,0,-1,1,0,-1,1,1,4,4,1,
balinese_ozaykmdptw.jpg,balinese,balinese,1,1,2,0,2,0,0,2,1,1,5,5,1,Padrão Blue Point
balinese_pwokazxstz.jpg,balinese,balinese,1,0,2,1,2,0,0,2,1,1,4,4,1,
balinese_qhykiiwqlt.jpg,balinese,balinese,-1,-1,3,0,-1,1,0,-1,1,1,4,4,1,
balinese_rdsmfuxjup.jpg,balinese,balinese,1,1,2,0,2,0,0,2,1,1,5,5,1,Padrão Lynx
balinese_rhiweqbagq.jpg,balinese,balinese,1,0,2,1,2,0,0,1,1,1,5,5,1,
balinese_sfjrvzobab.jpg,balinese,balinese,2,-1,3,0,-1,0,0,-1,1,1,4,4,1,
balinese_sodlnvgbgq.jpg,balinese,balinese,1,1,2,0,2,0,0,1,1,1,5,5,1,Padrão Lynx
balinese_teoscmrccf.jpg,balinese,balinese,1,0,3,1,-1,0,0,-1,1,1,4,4,1,
balinese_tzkpgqbhvm.jpg,balinese,balinese,1,1,2,0,2,0,0,2,1,1,5,5,1,Padrão Blue Point
balinese_uskchkfqta.jpg,balinese,balinese,2,1,3,0,-1,0,0,-1,1,1,4,4,1,
balinese_uvncldiouz.jpg,balinese,balinese,2,1,3,0,-1,0,0,-1,-1,-1,4,4,1,
balinese_vhjnglhppi.jpg,balinese,balinese,1,1,3,0,2,0,0,2,1,1,5,5,1,
balinese_vmlasozvci.jpg,balinese,balinese,-1,-1,3,0,-1,1,0,-1,-1,4,4,4,1,Padrão Blue Point
balinese_vmtdznvtbs.jpg,balinese,balinese,1,1,3,0,2,0,0,1,1,1,5,5,1,
balinese_wdrpeyegcb.jpg,balinese,balinese,2,-1,3,0,-1,0,0,-1,1,1,4,4,1,
balinese_wplaxoulcx.jpg,balinese,balinese,1,1,2,0,-1,0,0,1,1,1,5,5,1,Padrão Blue Point
balinese_xhlavrmoyn.jpg,balinese,balinese,1,0,3,1,-1,0,0,-1,1,1,5,5,1,
balinese_xswswmsain.jpg,balinese,balinese,2,1,3,0,-1,0,0,-1,1,1,4,4,1,
Birman_170.jpg,balinese,balinese,-1,-1,3,0,-1,1,0,-1,1,1,4,4,1,
Siamese_145.jpg,balinese,balinese,1,1,3,0,-1,0,0,-1,1,1,4,4,1,Padrão Blue Point
Siamese_52.jpg,balinese,balinese,1,1,2,0,-1,0,0,-1,1,1,4,4,1,
snowshoe_ibqmvrvwhu.jpg,balinese,balinese,-1,-1,3,0,-1,1,0,-1,1,1,4,4,1,
bambino_abpzhrcphp.jpg,bambino,bambino,0,0,0,1,-1,0,0,-1,2,2,5,5,3,
bambino_anxnydtaiu.jpg,bambino,bambino,0,0,0,1,2,0,0,0,2,1,5,5,3,
bambino_bcaagtwlrq.jpg,bambino,bambino,0,0,0,1,2,0,0,0,2,2,5,5,3,
bambino_bocsgosdqc.jpg,bambino,bambino,1,0,0,1,2,0,0,0,2,2,5,5,0,
bambino_cklpmclccn.jpg,bambino,bambino,2,0,0,0,-1,0,0,-1,2,2,5,5,1,
bambino_dbxezyptnn.jpg,bambino,bambino,2,0,0,0,-1,0,0,-1,2,2,5,5,0,
bambino_effbiqenee.jpg,bambino,bambino,1,0,0,0,2,0,0,0,2,2,5,5,0,
bambino_exongwnnqe.jpg,bambino,bambino,-1,-1,0,0,-1,1,0,-1,1,2,5,5,0,
bambino_gejjaodrqe.jpg,bambino,bambino,-1,0,0,0,-1,0,0,-1,1,1,5,5,0,
bambino_gjvaydibzz.jpg,bambino,bambino,0,0,0,1,2,0,0,0,1,2,5,5,0,
bambino_gngenilpze.jpg,bambino,bambino,1,0,0,0,2,0,0,0,2,2,5,5,3,
bambino_gwoiohkblp.jpg,bambino,bambino,1,0,0,0,2,0,0,0,5,5,5,5,0,
bambino_gyeewjiwkv.jpg,bambino,bambino,0,0,0,1,-1,0,0,-1,1,1,5,5,0,
bambino_ilatqcpxjr.jpg,bambino,bambino,1,0,0,0,2,0,0,0,1,1,5,5,0,
bambino_mnlmhtvrvv.png,bambino,bambino,1,0,0,0,2,0,0,0,1,1,5,5,0,
bambino_ohqmzvqsev.png,bambino,bambino,1,0,0,0,2,0,0,0,1,1,5,5,0,
bambino_pgyipjxtsl.jpg,bambino,bambino,0,0,0,1,2,0,0,0,1,1,5,5,3,
bambino_qeffnjzegm.jpg,bambino,bambino,1,0,0,0,2,0,0,0,5,5,5,5,0,
bambino_stqjwyjtdb.jpg,bambino,bambino,1,0,0,0,2,0,0,0,5,5,5,5,0,
bambino_ukpbgrrnmc.jpg,bambino,bambino,0,0,0,1,2,0,0,0,1,1,5,5,0,
bambino_uzkyfuneal.jpg,bambino,bambino,1,0,0,0,-1,0,0,-1,5,5,5,5,0,
bambino_vcweapghqv.jpg,bambino,bambino,0,0,0,1,2,0,0,0,1,1,5,5,0,
bambino_viuzkkooje.jpg,bambino,bambino,1,0,0,0,2,0,0,0,3,3,5,5,3,
bambino_wprdencvwz.jpg,bambino,bambino,1,0,0,0,-1,0,0,-1,1,-1,5,5,1,
bambino_yhoehjpaan.jpg,bambino,bambino,1,0,0,0,-1,0,0,-1,3,3,5,5,3,
bambino_yijzxvekwl.jpg,bambino,bambino,1,0,0,0,-1,0,0,-1,1,2,5,5,0,
bambino_ywhdmfruqj.jpg,bambino,bambino,0,0,0,1,2,0,0,0,1,1,5,5,0,
bambino_zmppzontjv.jpg,bambino,bambino,0,0,0,1,2,0,0,0,1,1,5,5,0,
bambino_zmuxmevkra.jpg,bambino,bambino,0,0,0,1,2,0,0,0,1,1,5,5,0,
bengal longhair_avbtdmnqxk.jpg,bengal,bengal,1,1,2,0,2,0,0,1,3,3,4,4,2,
bengal longhair_dkbvrcrohv.jpg,bengal,bengal,1,1,2,0,2,0,0,1,5,5,4,4,2,
bengal longhair_dpiiigowhz.jpg,bengal,bengal,1,0,2,1,2,0,0,1,1,1,4,4,2,
bengal longhair_fxmouqxure.jpg,bengal,bengal,1,1,2,0,-1,0,0,-1,5,5,4,4,2,
bengal longhair_haxjgvhhwz.jpg,bengal,bengal,1,1,2,0,2,0,0,1,5,5,4,4,2,
bengal longhair_itsvohnopl.jpg,bengal,bengal,1,0,2,1,2,0,0,1,2,2,4,4,2,
bengal longhair_kgkhgtgrob.jpg,bengal,bengal,1,1,2,0,-1,0,0,-1,-1,-1,3,-1,2,
bengal longhair_klvqdcywfi.jpg,bengal,bengal,-1,-1,2,0,-1,1,0,-1,1,1,4,4,2,
bengal longhair_mtekqhslrl.jpg,bengal,bengal,1,1,2,0,2,0,0,1,-1,-1,3,3,2,
bengal longhair_ndrlgjenyd.jpg,bengal,bengal,1,1,2,0,2,0,0,1,2,2,4,4,2,
bengal longhair_ozowqccvgy.jpg,bengal,bengal,1,1,2,0,2,0,0,1,5,-1,4,4,2,
bengal longhair_qkwxhqhnpe.jpg,bengal,bengal,1,1,2,0,2,0,0,1,2,2,4,4,2,
bengal longhair_qlamswzlol.jpg,bengal,bengal,2,1,2,0,2,0,0,1,-1,2,3,3,2,
bengal longhair_rdikjskasf.jpg,bengal,bengal,1,1,2,0,2,0,0,1,3,3,4,4,2,
bengal longhair_rnbcckswpm.jpg,bengal,bengal,1,1,2,0,2,0,0,1,3,3,4,4,2,
bengal longhair_sipggrpbqa.jpg,bengal,bengal,-1,-1,2,0,-1,1,0,-1,3,3,4,4,2,
bengal longhair_smkkzwltjq.jpg,bengal,bengal,1,0,2,1,2,0,0,1,1,1,4,4,2,
bengal longhair_uwydjrisat.jpg,bengal,bengal,1,1,2,0,2,0,0,1,5,5,4,4,2,
bengal longhair_vfhyfckkey.jpg,bengal,bengal,1,1,2,0,2,0,0,1,5,5,4,4,2,
bengal longhair_wmpsdrwwon.jpg,bengal,bengal,1,1,2,0,2,0,0,1,5,5,4,4,2,
bengal longhair_wsqryxdwrl.jpg,bengal,bengal,2,1,2,-2,-1,0,0,-1,6,6,3,3,2,Gato leopardo
bengal longhair_yfmlkgehgl.jpg,bengal,bengal,1,1,2,0,2,0,0,1,-1,-1,-1,3,2,
bengal longhair_yiuuyfluln.jpg,bengal,bengal,1,1,2,0,2,0,0,1,3,3,4,4,2,
bengal longhair_zbeyoofbxl.jpg,bengal,bengal,1,1,2,0,2,0,0,1,3,3,4,4,2,
Bengal_100.jpg,bengal,bengal,1,-1,2,0,2,0,0,1,5,5,4,4,2,
Bengal_101.jpg,bengal,bengal,1,1,2,0,-1,0,0,-1,5,5,4,4,2,
Bengal_102.jpg,bengal,bengal,1,1,2,0,-1,0,0,-1,5,5,4,4,2,
Bengal_103.jpg,bengal,bengal,1,-1,2,0,-1,0,0,-1,2,2,4,4,2,
Bengal_106.jpg,bengal,bengal,1,0,2,1,2,0,0,1,5,5,4,4,2,
Bengal_114.jpg,bengal,bengal,1,1,2,0,2,0,0,1,5,5,4,4,2,
Bengal_115.jpg,bengal,bengal,1,1,2,0,-1,0,0,-1,5,5,4,4,2,
Bengal_116.jpg,bengal,bengal,0,0,2,1,2,0,0,1,3,3,4,4,2,
Bengal_117.jpg,bengal,bengal,1,1,2,0,2,0,0,1,3,3,4,4,2,
Bengal_128.jpg,bengal,bengal,1,1,2,0,2,0,0,1,-1,-1,4,4,2,
Bengal_129.jpg,bengal,bengal,-1,-1,2,0,-1,1,0,-1,3,3,4,4,2,
Bengal_48.jpg,bengal,bengal,1,1,2,0,2,0,0,1,5,5,4,4,2,
Bengal_58.jpg,bengal,bengal,1,1,2,0,2,0,0,1,5,5,4,4,2,
Bengal_59.jpg,bengal,bengal,1,-1,2,0,-1,0,0,-1,2,2,4,4,2,
Bengal_60.jpg,bengal,bengal,1,1,2,0,-1,0,0,-1,3,3,4,4,2,
Bengal_64.jpg,bengal,bengal,1,1,2,0,2,0,0,1,5,-1,4,-1,2,
Bengal_65.jpg,bengal,bengal,1,1,2,0,2,0,0,1,3,3,4,4,2,
Bengal_66.jpg,bengal,bengal,1,0,2,1,-1,0,0,-1,-1,-1,-1,4,2,
Bengal_67.jpg,bengal,bengal,1,1,2,0,2,0,0,1,3,3,4,4,2,
Bengal_70.jpg,bengal,bengal,1,1,2,0,2,0,0,1,-1,5,4,4,2,
Bengal_71.jpg,bengal,bengal,1,0,2,1,-1,0,0,-1,3,3,4,4,2,
Bengal_72.jpg,bengal,bengal,1,0,2,1,2,0,0,1,3,3,4,4,2,
Bengal_73.jpg,bengal,bengal,1,1,2,0,2,0,0,1,5,5,4,4,2,
Bengal_74.jpg,bengal,bengal,1,0,2,1,2,0,0,1,5,5,4,4,2,
Bengal_98.jpg,bengal,bengal,1,1,2,0,2,0,0,1,5,5,4,4,2,
Bengal_99.jpg,bengal,bengal,1,1,2,0,2,0,0,1,5,5,4,4,2,
bengal_afhrbnzfku.jpg,bengal,bengal,1,1,2,0,2,0,0,1,2,2,4,4,2,
bengal_avwbhkjjcv.jpg,bengal,bengal,1,-1,2,0,-1,0,0,-1,2,2,4,4,2,
bengal_buvxvzcdai.jpg,bengal,bengal,1,1,2,0,-1,0,0,-1,5,5,4,4,2,
bengal_cffmdvlurk.jpg,bengal,bengal,1,1,2,0,2,0,0,1,5,5,4,4,2,
bengal_cwwdhqazdp.jpg,bengal,bengal,1,1,2,0,2,0,0,1,2,2,4,4,2,
bengal_czwtwqvoxj.jpg,bengal,bengal,2,1,2,0,2,0,0,1,2,2,4,4,2,
bengal_dgxgqehfjj.jpg,bengal,bengal,-1,-1,2,0,-1,1,0,-1,3,3,4,4,2,
bengal_fncvehqikv.jpg,bengal,bengal,1,1,2,0,2,0,0,1,5,5,3,3,2,
bengal_fryxmqpszl.jpg,bengal,bengal,1,1,2,0,2,0,0,1,2,2,4,4,2,
bengal_fzsvcpcnio.jpg,bengal,bengal,1,1,2,0,2,0,0,1,-1,-1,4,4,2,
bengal_gptfjjkaqh.jpg,bengal,bengal,1,1,2,0,-1,0,0,-1,2,2,4,4,2,
bengal_gqgsidyore.jpg,bengal,bengal,1,1,2,0,2,0,0,1,5,5,4,4,2,
bengal_gujshkisia.jpg,bengal,bengal,1,0,2,1,2,0,0,1,3,3,4,4,2,
bengal_gzhcbnrlmw.jpg,bengal,bengal,-1,-1,2,0,-1,1,0,-1,2,2,4,4,2,
bengal_hngzsgaijj.jpg,bengal,bengal,1,1,2,0,2,0,0,1,2,2,4,4,2,
bengal_iepcltrvos.jpg,bengal,bengal,1,1,2,0,2,0,0,1,2,2,4,4,2,
bengal_ismvdoizqw.jpg,bengal,bengal,1,1,2,0,-1,0,0,1,3,3,4,4,2,
bengal_jjupllxapv.jpg,bengal,bengal,1,1,2,0,2,0,0,1,5,5,4,4,2,
bengal_jktmxqktsu.jpg,bengal,bengal,1,-1,2,0,-1,0,0,-1,2,2,4,4,2,
bengal_jvmiwuqjzg.jpg,bengal,bengal,1,1,2,0,2,0,0,-1,3,3,4,4,2,
bengal_kuzzsenrnp.jpg,bengal,bengal,1,1,2,0,2,0,0,1,5,5,4,4,2,
bengal_lsaltixkfp.jpg,bengal,bengal,1,0,2,1,-1,0,0,-1,2,2,4,4,2,
bengal_mjrpdpowft.jpg,bengal,bengal,1,0,2,1,-1,0,0,-1,3,3,4,4,2,
bengal_mmyihfrpal.jpg,bengal,bengal,1,1,2,0,2,0,0,1,2,2,4,4,2,
bengal_mtldhtkpnm.jpg,bengal,bengal,-1,-1,2,1,-1,1,0,-1,1,1,4,4,2,
bengal_obvqenkftn.jpg,bengal,bengal,-1,-1,2,0,-1,1,0,-1,2,2,4,4,2,
bengal_ohxfldqgmh.jpg,bengal,bengal,-1,-1,2,0,-1,1,0,-1,2,2,4,4,2,
bengal_ostcmgviww.jpg,bengal,bengal,1,1,2,0,2,0,0,1,-1,-1,4,4,2,
bengal_oszybqwccu.jpg,bengal,bengal,1,1,2,0,2,0,0,1,1,1,4,4,2,
bengal_qzvxvscepx.jpg,bengal,bengal,-1,-1,2,0,-1,1,0,-1,2,2,4,4,2,
bengal_rakvouycse.jpg,bengal,bengal,1,0,2,1,-1,0,0,-1,2,2,4,4,2,
bengal_rgdrfsqsxh.jpg,bengal,bengal,2,-1,2,0,-1,0,0,-1,2,2,4,4,2,
bengal_trcfgsjrcu.jpg,bengal,bengal,1,1,2,0,2,0,0,1,2,2,4,4,2,
bengal_vesrhtvmul.jpg,bengal,bengal,1,1,2,0,-1,0,0,1,2,2,4,4,2,
bengal_wfydamgcte.jpg,bengal,bengal,1,0,2,1,-1,0,0,-1,1,1,4,4,2,
bengal_zooldcrdtk.jpg,bengal,bengal,1,0,2,1,2,0,0,1,1,1,4,4,2,
Bengal-18425127_9171.jpg,bengal,bengal,1,1,2,0,2,0,0,1,5,5,4,4,2,
Bengal-18988309_9085.jpg,bengal,bengal,1,1,2,0,-1,0,0,1,5,5,4,4,2,
Bengal-19182607_9042.jpg,bengal,bengal,1,-1,2,0,-1,0,0,-1,5,5,4,4,2,
Bengal-19825865_8898.jpg,bengal,bengal,1,1,2,0,-1,0,0,-1,5,5,4,4,2,
Bengal-20157653_8812.jpg,bengal,bengal,1,-1,2,0,-1,0,0,-1,2,2,4,4,2,
Bengal-20783591_8631.jpg,bengal,bengal,1,1,2,0,2,0,0,1,5,5,4,4,2,
Bengal-20822547_8622.jpg,bengal,bengal,1,1,2,0,2,0,0,1,5,5,4,4,2,
Bengal-22389497_8212.jpg,bengal,bengal,2,1,2,0,-1,0,0,-1,5,5,4,4,2,
Bengal-22513362_8172.jpg,bengal,bengal,1,1,2,0,-1,0,0,1,5,5,4,4,2,
Bengal-23236696_7978.jpg,bengal,bengal,1,1,2,0,2,0,0,1,5,5,4,4,2,
Bengal-23996764_7738.jpg,bengal,bengal,1,1,2,0,2,0,0,1,2,2,4,4,2,
Bengal-24496368_7580.jpg,bengal,bengal,-1,-1,2,0,-1,1,0,-1,5,5,4,4,2,
Bengal-24756067_7494.jpg,bengal,bengal,1,0,2,1,-1,0,0,-1,5,5,5,5,2,
Bengal-25024393_7409.jpg,bengal,bengal,2,-1,2,0,-1,0,0,-1,2,2,4,4,2,
Bengal-25126034_7377.jpg,bengal,bengal,1,1,2,0,-1,0,0,-1,5,5,4,4,2,
Bengal-25904340_7182.jpg,bengal,bengal,1,1,2,0,2,0,0,1,-1,-1,3,-1,2,
Bengal-25997652_7143.jpg,bengal,bengal,1,-1,2,0,-1,0,0,-1,5,5,4,4,2,
Bengal-26085782_7121.jpg,bengal,bengal,1,1,2,0,2,0,0,1,5,5,4,4,2,
chausie_cuvgtqcoec.jpg,bengal,bengal,-1,-1,2,1,-1,1,0,-1,2,2,4,4,2,
chausie_kjpsnrviqi.jpg,bengal,bengal,1,1,2,0,2,0,0,1,-1,-1,4,4,2,
chausie_kyoteikjhm.jpg,bengal,bengal,1,-1,2,0,-1,0,0,-1,3,3,4,4,2,
chausie_zgwhahcsot.jpg,bengal,bengal,-1,-1,2,0,-1,1,0,-1,3,3,-1,-1,2,
Egyptian_Mau_165.jpg,bengal,bengal,1,1,2,0,-1,0,0,-1,3,3,4,4,2,
Egyptian_Mau_202.jpg,bengal,bengal,2,1,2,0,2,0,0,1,5,5,4,4,2,
ocicat_llqgpnjfuf.jpg,bengal,bengal,1,1,2,0,2,0,0,1,5,5,4,4,2,
ocicat_motpoayags.jpg,bengal,bengal,0,0,2,1,-1,0,0,-1,2,2,4,4,2,
ocicat_uupiioygxb.jpg,bengal,bengal,1,1,2,0,2,0,0,1,2,2,4,4,2,
pixiebob_tegqpbmvbs.jpg,bengal,bengal,-1,0,2,1,-1,0,0,-1,2,2,4,4,2,
savannah_grsqlpwvrn.jpg,bengal,bengal,-1,-1,2,0,-1,1,0,-1,3,3,4,4,2,
savannah_hqwyuggcsp.jpg,bengal,bengal,1,0,2,1,2,0,0,1,7,7,4,4,2,Gato leopardo
savannah_zomwfxqyqz.jpg,bengal,bengal,1,1,2,0,2,0,0,1,-1,-1,4,4,2,
toyger_cskprzlhpn.jpg,bengal,bengal,1,1,2,0,2,0,0,1,5,5,4,4,2,
bengal longhair_akfibzwtfn.jpg,bengal longhair,bengal longhair,1,1,3,0,2,0,0,2,5,5,4,4,2,
bengal longhair_gdxcmavzud.jpg,bengal longhair,bengal longhair,1,1,3,0,2,0,0,2,-1,-1,4,4,2,
bengal longhair_nxnahnrjpr.jpg,bengal longhair,bengal longhair,1,0,3,1,2,0,0,2,2,2,4,4,2,
bengal longhair_pjycmlqqfs.jpg,bengal longhair,bengal longhair,2,1,3,0,2,0,0,2,5,5,4,4,2,
bengal longhair_somdlxxbgn.jpg,bengal longhair,bengal longhair,1,1,3,0,2,0,0,2,5,5,4,4,2,
bengal longhair_whpbxycedc.jpg,bengal longhair,bengal longhair,1,0,3,1,2,0,0,2,3,3,4,4,2,
balinese_xvsgtstach.png,birman,birman,-1,-1,3,0,-1,1,0,-1,1,1,4,4,1,
